age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
36,10,3,0,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
34,1,2,6,1,1,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
32,2,3,4,1,2,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
32,2,3,1,0,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
38,1,2,4,0,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,1,2,4,1,2,2,1,7,2,4,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,1,2,7,1,2,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
34,1,2,7,1,1,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
39,5,1,7,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
43,1,2,7,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
38,1,2,4,0,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,7,3,6,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,1,2,7,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,1,2,7,1,2,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,8,3,4,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,5,2,2,0,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,2,2,3,0,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
24,1,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
32,10,2,6,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,10,2,4,0,2,1,1,7,2,4,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
34,5,3,0,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,2,2,3,0,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
40,1,3,7,1,2,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
35,1,3,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,2,3,3,1,2,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
39,2,2,2,0,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,2,3,3,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
43,5,2,3,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
53,6,1,4,0,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
39,2,2,2,0,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
26,2,2,3,0,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,1,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
25,10,3,7,1,1,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
38,3,2,3,0,1,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
38,8,3,4,0,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
36,10,3,0,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,10,2,4,0,1,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,5,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,10,3,6,0,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,10,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,8,2,4,1,2,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,8,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
35,8,1,4,1,0,0,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,8,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,2,2,3,0,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
49,5,2,7,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,5,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
47,10,2,6,0,1,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,10,3,6,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
35,1,2,4,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
47,10,2,6,0,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
41,1,3,7,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
52,1,1,7,0,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,5,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,2,2,3,0,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,5,3,7,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,5,3,7,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,1,3,0,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
59,4,2,1,0,0,0,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,1,3,6,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
52,1,1,7,0,2,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
24,9,3,4,0,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,2,4,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
41,1,3,7,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,1,3,4,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,5,3,7,0,2,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
29,1,3,4,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
43,2,2,2,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
29,2,2,3,1,1,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,1,3,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,3,2,6,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,3,2,6,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,1,3,4,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,10,3,7,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
38,2,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,2,2,2,0,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,2,2,2,0,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
56,10,1,6,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,8,2,3,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
57,1,2,1,0,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
25,8,2,4,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
34,1,2,7,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,10,3,6,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,10,3,6,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
46,8,2,3,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,10,3,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,10,1,6,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
47,2,1,3,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
35,2,2,1,1,1,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
29,1,2,4,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
30,11,3,1,0,1,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,1,2,7,1,2,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,1,3,6,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
37,8,2,2,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
37,1,2,7,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,2,2,3,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
34,10,3,7,1,2,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
34,10,3,7,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
34,10,3,7,1,1,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
30,10,3,6,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,2,2,3,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
33,8,3,4,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
29,7,2,0,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,10,3,6,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,10,3,6,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
44,2,3,7,0,2,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,2,2,2,0,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,10,3,6,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
31,5,3,3,1,2,1,1,7,2,4,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
36,1,2,7,1,2,1,1,7,2,5,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
39,8,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
40,10,1,6,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
40,10,1,6,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
34,10,3,7,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,2,2,3,0,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
37,2,3,2,1,1,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
32,2,2,7,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
25,1,3,4,1,1,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,2,2,3,0,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,10,3,6,0,1,1,1,7,2,6,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
31,8,2,4,1,0,0,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
34,7,1,6,0,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
29,10,3,7,1,1,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
34,2,2,1,1,2,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
23,1,3,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,1,3,6,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
54,6,1,1,0,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
54,6,1,1,0,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
49,5,2,7,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
34,10,3,7,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
54,6,1,1,0,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
40,1,3,7,1,2,1,1,7,2,4,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
20,2,2,1,1,1,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,10,2,7,0,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,10,2,7,0,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
24,9,3,4,0,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
37,2,3,6,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
36,2,2,1,0,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,1,2,7,0,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
32,8,1,4,0,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
36,2,2,1,0,2,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
34,2,2,3,1,1,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,8,2,3,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,1,3,4,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,1,3,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,1,3,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
47,2,1,3,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,1,3,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
29,1,3,4,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
34,8,3,4,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
55,6,2,2,0,1,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
29,3,2,7,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
32,1,3,7,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,3,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
26,3,2,1,0,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,1,3,6,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
45,5,2,7,0,0,0,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
25,2,3,3,1,2,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
37,8,1,2,1,2,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
23,3,2,6,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
31,1,2,4,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
37,3,3,3,0,2,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,5,3,7,0,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
23,3,2,6,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,2,2,3,0,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,10,1,6,1,2,1,1,7,2,4,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,1,3,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,2,2,3,1,2,1,1,7,2,5,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,1,3,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,5,3,7,1,2,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
29,1,3,4,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,2,1,3,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
41,2,2,0,1,2,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
41,2,2,0,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
47,1,2,7,1,2,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
29,1,2,4,1,1,2,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,10,3,6,1,2,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,2,3,3,1,1,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,2,1,3,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
53,6,1,4,0,2,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
41,2,2,0,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,10,2,6,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
41,2,2,0,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
41,2,2,0,1,1,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
52,6,2,2,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,1,3,4,1,2,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
55,6,2,2,0,2,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,1,3,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,1,3,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,1,3,4,1,2,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,2,1,4,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
38,2,2,3,0,0,0,1,7,2,4,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
50,1,2,6,1,2,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
35,2,2,6,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
35,10,2,6,1,2,1,1,7,2,8,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
49,5,2,7,0,1,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
29,8,2,4,1,2,1,1,7,2,4,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,2,2,3,1,1,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
40,2,2,1,0,0,0,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,2,1,4,1,2,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
57,6,2,6,0,1,2,1,7,2,4,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,2,2,2,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
38,1,2,7,1,2,2,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
34,1,3,7,1,2,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
30,2,2,3,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
29,10,2,6,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,2,3,3,1,2,2,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,10,2,6,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,1,3,6,1,1,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
49,5,2,7,1,2,1,1,7,2,4,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
38,2,2,3,0,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
55,8,2,2,0,2,1,1,7,2,6,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
41,8,1,4,0,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
32,8,2,4,1,1,2,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
52,1,1,7,0,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,2,3,3,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
35,3,2,3,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
25,2,3,1,1,2,2,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
31,2,2,2,1,1,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
59,4,2,1,0,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
32,10,3,6,1,1,1,1,7,2,5,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,5,3,7,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,2,4,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,2,4,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
44,1,2,7,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
31,7,2,7,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
57,1,2,1,0,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,2,3,3,1,2,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,2,1,4,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
34,10,3,7,1,1,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
47,10,2,6,0,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,2,4,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
32,2,3,1,1,2,1,1,7,2,12,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,1,3,6,1,2,1,1,7,2,4,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
37,3,2,3,1,0,0,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
38,2,3,3,1,2,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,2,4,1,1,2,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,2,4,1,1,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,2,4,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,2,3,6,0,0,0,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
36,1,2,7,1,2,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
31,1,3,4,1,1,1,1,7,2,35,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,2,3,3,1,1,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
52,1,1,7,0,2,2,1,7,2,9,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,8,2,4,1,2,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
27,1,3,6,1,2,2,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,2,2,3,0,2,1,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,3,4,1,1,1,1,7,2,4,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,1,3,3,1,2,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,1
30,1,2,7,1,2,2,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,10,1,6,1,2,1,1,7,2,5,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
25,8,2,4,1,0,0,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
32,2,3,1,1,2,1,1,7,2,7,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
29,1,2,4,1,1,2,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,2,4,1,2,1,1,7,2,1,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,1,3,7,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
45,3,2,7,0,2,2,1,7,2,3,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,2,1,3,0,1,1,1,7,2,4,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
49,8,1,4,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,8,2,4,1,2,1,1,7,2,2,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,10,3,4,1,1,1,1,7,2,4,0,0,2,1.4,93.918,-42.7,4.962,5228.1,0
